epoch,lr-Adam,lr-Adam-1,step,train/{split}/disc_loss,train/{split}/logits_fake,train/{split}/logits_real
0,,,84,0.0,216.8978729248047,280.2822570800781
0,,,85,0.0,187.7648162841797,236.3828887939453
0,,,86,0.0,165.4513397216797,241.5802001953125
0,,,87,0.0,203.34930419921875,236.3726806640625
0,,,88,0.0,151.99302673339844,240.0262451171875
0,,,89,0.0,197.72914123535156,252.658203125
0,,,90,0.0,209.2509765625,185.5039825439453
0,,,91,0.0,132.20497131347656,159.4804229736328
0,,,92,0.0,167.4812469482422,270.9544982910156
0,,,93,0.0,184.52593994140625,227.7301483154297
0,,,94,0.0,175.74281311035156,192.50584411621094
0,,,95,0.0,162.3806610107422,256.61614990234375
0,,,96,0.0,178.78260803222656,179.65281677246094
0,,,97,0.0,173.8643035888672,242.09701538085938
0,,,98,0.0,150.71905517578125,230.57647705078125
0,,,99,0.0,160.23883056640625,241.79039001464844
0,,,100,0.0,170.49462890625,193.40847778320312
0,,,101,0.0,205.47250366210938,230.04368591308594
0,,,102,0.0,166.69764709472656,193.56802368164062
0,,,103,0.0,166.7710418701172,213.16357421875
0,,,104,0.0,187.1490020751953,247.27389526367188
0,,,105,0.0,198.21958923339844,230.7531280517578
0,,,106,0.0,214.9788360595703,265.5518493652344
0,,,107,0.0,193.8788299560547,263.76220703125
0,,,108,0.0,190.66046142578125,200.11585998535156
0,,,109,0.0,181.24671936035156,254.408203125
0,,,110,0.0,152.6002960205078,197.16665649414062
0,,,111,0.0,185.98060607910156,192.64532470703125
0,,,112,0.0,154.5842742919922,220.60800170898438
0,,,113,0.0,180.36146545410156,201.2241668701172
0,,,114,0.0,162.16160583496094,223.87185668945312
0,,,115,0.0,151.6690673828125,221.26258850097656
0,,,116,0.0,192.25277709960938,244.7327117919922
0,,,117,0.0,184.1193084716797,240.19190979003906
0,,,118,0.0,156.65550231933594,239.6988983154297
0,,,119,0.0,166.5701446533203,247.11883544921875
0,,,120,0.0,210.8284454345703,248.143310546875
0,,,121,0.0,159.32737731933594,191.71707153320312
0,,,122,0.0,183.04129028320312,237.5017547607422
0,,,123,0.0,167.23316955566406,270.44927978515625
0,,,124,0.0,188.22544860839844,195.28330993652344
0,,,125,0.0,148.7640380859375,214.71778869628906
0,,,126,0.0,161.24354553222656,225.98020935058594
0,,,127,0.0,187.81402587890625,242.68394470214844
0,,,128,0.0,169.83998107910156,269.3475036621094
0,,,129,0.0,202.4377899169922,249.73939514160156
0,,,130,0.0,174.8473358154297,217.34666442871094
0,,,131,0.0,190.54354858398438,244.36045837402344
