epoch,lr-Adam,lr-Adam-1,step,train/{split}/disc_loss,train/{split}/logits_fake,train/{split}/logits_real
0,,,61,0.0,297.69451904296875,226.3231964111328
0,,,62,0.0,305.8309020996094,261.15704345703125
0,,,63,0.0,280.2342529296875,251.9900360107422
0,,,64,0.0,285.40234375,261.34259033203125
0,,,65,0.0,295.4538269042969,295.8710021972656
0,,,66,0.0,288.4747619628906,209.9990997314453
0,,,67,0.0,296.76434326171875,234.07833862304688
0,,,68,0.0,231.36135864257812,225.53414916992188
0,,,69,0.0,281.5679931640625,232.43936157226562
0,,,70,0.0,294.2522277832031,222.7843475341797
0,,,71,0.0,280.81805419921875,268.0409851074219
0,,,72,0.0,295.36627197265625,210.33547973632812
0,,,73,0.0,265.5247497558594,197.8713836669922
0,,,74,0.0,302.0728454589844,261.9515380859375
0,,,75,0.0,316.17449951171875,218.9256591796875
0,,,76,0.0,243.39767456054688,220.1493682861328
0,,,77,0.0,276.8892822265625,257.7044372558594
0,,,78,0.0,263.8117980957031,274.0933532714844
0,,,79,0.0,291.2973327636719,238.42733764648438
0,,,80,0.0,250.46885681152344,195.6756134033203
0,,,81,0.0,268.6983642578125,237.742431640625
0,,,82,0.0,263.5156555175781,238.3798828125
0,,,83,0.0,284.7876892089844,226.87684631347656
0,,,84,0.0,299.2151184082031,264.3492126464844
0,,,85,0.0,289.728759765625,220.98434448242188
0,,,86,0.0,273.6094055175781,218.839599609375
0,,,87,0.0,289.2216491699219,264.98114013671875
0,,,88,0.0,280.1837158203125,267.61334228515625
0,,,89,0.0,264.9739074707031,249.28736877441406
0,,,90,0.0,266.63568115234375,246.48899841308594
0,,,91,0.0,284.4008483886719,200.10865783691406
0,,,92,0.0,299.2577819824219,243.54673767089844
0,,,93,0.0,304.5950012207031,207.34164428710938
0,,,94,0.0,276.9601135253906,243.8359375
0,,,95,0.0,298.1088562011719,232.36524963378906
0,,,96,0.0,295.1968688964844,136.1757049560547
0,,,97,0.0,291.47723388671875,215.20899963378906
0,,,98,0.0,313.2622985839844,284.37786865234375
0,,,99,0.0,266.73406982421875,221.53561401367188
0,,,100,0.0,299.8717041015625,254.84788513183594
0,,,101,0.0,305.0609130859375,260.1424255371094
0,,,102,0.0,298.1202697753906,271.43701171875
0,,,103,0.0,300.2034912109375,271.365478515625
0,,,104,0.0,283.2698669433594,260.9844055175781
0,,,105,0.0,290.2313232421875,252.07090759277344
0,,,106,0.0,296.91070556640625,210.44076538085938
0,,,107,0.0,279.6445007324219,229.8149871826172
0,,,108,0.0,270.21923828125,260.597412109375
0,,,109,0.0,311.49456787109375,226.57666015625
0,,,110,0.0,292.100830078125,250.31167602539062
0,,,111,0.0,304.74261474609375,231.4451446533203
0,,,112,0.0,305.6819152832031,219.0346221923828
0,,,113,0.0,285.943603515625,221.21983337402344
0,,,114,0.0,287.87353515625,209.32559204101562
0,,,115,0.0,312.526123046875,253.95127868652344
0,,,116,0.0,270.094482421875,268.0632629394531
0,,,117,0.0,287.10931396484375,261.9951171875
0,,,118,0.0,286.6638488769531,254.9924774169922
0,,,119,0.0,267.44244384765625,252.82313537597656
0,,,120,0.0,296.99920654296875,258.4427795410156
0,,,121,0.0,298.5002746582031,242.43507385253906
0,,,122,0.0,277.7664794921875,247.28163146972656
0,,,123,0.0,258.7003479003906,247.79873657226562
0,,,124,0.0,294.2239685058594,190.21607971191406
0,,,125,0.0,287.61077880859375,252.16787719726562
0,,,126,0.0,277.61383056640625,191.17440795898438
0,,,127,0.0,274.2998962402344,238.876708984375
0,,,128,0.0,303.1568908691406,284.4590759277344
0,,,129,0.0,285.02947998046875,216.12738037109375
0,,,130,0.0,308.78118896484375,261.01904296875
0,,,131,0.0,281.6099548339844,230.6479949951172
